id,letter_id,sentence,letter_sentence_index
11845,530,"Jeg vil prøve, om det går lige så godt med Sm.",7
11846,530,men hvad for en Pris ?,8
11847,530,Der behøves  ikke at sendes p for p .,9
11848,530,"Det skal jeg nok ordne, at I får en 10 - 15 p",10
11849,530,"S. for en 5 - 7 p Fl. mod 75 - 8,25 M.",11
11850,530,Nu er det vel nok.,12
11851,530,"Det er en Storm i Aften, og det er en kuld heroppe på Stuen eller Loftet; men så under Dækkerne.",13
11852,530,"Jeg vilde også skrive hjem i Aften; men det er for kold, hils og sig, at de - du natyrlig også - får et i morgen.",14
11853,530,Ellers er alt vel her.,15
11854,530,"Det er vist de pakker med Lærred, der er kommen an, tænker jeg.",16
11855,530,"Ikke mere i Aften, slutter med mange kærlige Hilsner og Kys  fra din egen Peter.",17
11856,531,Kære Forældre!,0
11857,531,"Tak for Eders Brev idag, og for en pakke mere med Smør, den har været længe undervejs, og er kommen beskadiget til Hamborg, hvor de har pakket den ind på ny, så nu er vi ovenpå det.",1
11858,531,"I må undskylde, at jeg ikke har skrevet så meget i den sidste tid, jeg har virkelig ingen lyst haft til det oppe på sådan en Loft.",2
11859,531,Nu har vi indrettet os en hyggelig lille Stue.,3
11860,531,"I aften er den så godt som færdig, og det er dejlig varmt herinde nu.",4
11861,531,"Det var nok også på tide, da der allerede er to mand syge af dem, der lå her.",5
11862,531,"Ja lille Mor, det er ikke som hjemme, at man kan sige, nu er det mig for koldt her, jeg vil bo der.",6
11863,531,"Jeg har hele mine Postsager, lige så meget som hver dag går af og til Roagger Sogn, de skal også have plads; og så har Konov og Feldv.",7
11864,531,ikke haft det meget bedre.,8
11865,531,"Der var blot mangel på Materiel, og nu har vi det, og nu er vi ovenpå det.",9
11866,531,"Den gamle er udrejst i disse dage, han kommer nu en af dagene igen.",10
11867,531,Der er orlov spærre i disse dage.,11
11868,531,"Det havde ikke været så ringe, hvis man havde været hjemme og havde haft sine 18 omme til nu, da de alle får 10 dage efter orlov.",12
11869,531,"Alle orlovstog er standsede, det er de store Troppetransporter til Fl., men nu.",13
11870,531,"Ja her tales en sær del om Fred, og det er mange af de høje Herrer, der mener, at med Rusland er der fred endnu i denne Måned.",14
11871,531,Jeg tør ikke vove at sige noget.,15
11872,531,"Men der blir vist arbejdet helt forfærdelig fra T. - side, det er jo nogle gruelige forhold, der hersker i Rusland.",16
11873,531,"Ja nu begynder jeg da at få Trines blade igen, idag fik jeg de første i Kuvert, det er nok bedre.",17
11874,531,"Med vor blad går det jo også helt godt, vi er nu på 1900; men selv har vi ingen.",18
11875,531,- Det er ikke i Walters og min interesse.,19
11876,531,"- Det er da sært, at mit Brev ikke er kommen, som jeg skrev sammen med Fruen, den gamle har vist skrevet, at hendes Brev ikke er kommen an, da han spurgte, om jeg havde hørt, at I havde modtaget modtaget det.",20
11877,531,Ja ikke mere i Aften.,21
11878,531,Slutter med mange kærlige Hilsner fra Eders taknæmljge Peter.,22
11879,532,Min lille Musse!,0
11880,532,Tak for dit Brev idag.,1
11881,532,"Du har haft fremmede, det er da godt de vil ind til dig.",2
11882,532,"Har de ikke talt om, om Æblerne er kommen an?",3
11883,532,De måtte dog egentlig kunde være der nu.,4
11884,532,"Kanske de kommer lige til Jul, eller de går den samme vej som mine første.",5
11885,532,"Du spørger om jeg ikke kan købe mere Lærred af den slags, nej foreløbig ikke, da han er borte - den Underoffz.",6
11886,532,- og den anden arbejder kun for Offz.,7
11887,532,og ikke for os; men kanske ved lejlighed.,8
11888,532,"Det hele er i denne tid, jeg kommer ikke ud af Byen, og så kan man ikke finde de steder.",9
11889,532,I morgen tidlig vil jeg en lille tur på Cykel.,10
11890,532,"Jeg var også på en sådan en lille tur i morgen, og det var så dejlig.",11
11891,532,Solen skinnede og var lige overskredet Horisonten.,12
11892,532,"Jeg cyklede helt langsomt og tænkte på min lille Trine, som kanske lige var ved at stå op - nej det er sandt, du står jo altid så tidlig op.",13
11893,532,"Så købte jeg to pakker Brevpapir en til mig og en til dig, da du dog skulde have lidt fra turen.",14
11894,532,Jeg sender det af med dette Brev.,15
11895,532,"Nej lille Ven, nu behøver du ikke mere at ængstes for din Peter, at han fryser.",16
11896,532,"De unge Soldater, som jeg har optaget af nåde, hugger og fyrer hele dagen.",17
11897,532,"Om morgenen, når jeg står op, er det varmt, og de hænter Kaffe og alt muligt.",18
11898,532,"Jeg siger også til Konov, jeg vil slet ikke bestille mere, når jeg kommer sammen med ham igen.",19
11899,532,"Men han mener, jeg var tilfreds, når jeg kunde være sammen med dem igen - kan være.",20
11900,532,"Og nu er det også en hel net lille Stue, blot ingen Vinduer; men vi brænder Elektr.",21
11901,532,fra Morgen til Aften.,22
11902,532,"Vi har tre lamper, en har jeg over mit selvlavede Skrivebord af en Kiste, og som jeg også kan hænge over min Seng.",23
11903,532,"Nu slutter jeg for i dag, jeg skal også have skrevet hjem.",24
11904,532,"Du om orlov kan jeg jo ikke sige noget, før jeg har talt med den gamle, og spørger jeg nu, siger han så meget som jeg ved, da han heller ikke ved mere, at når det kan lade sig gøre, det kan du nok tænke han er med på.",25
11905,532,Så mange kærlige Hilsener og Tanker sender dig min Musse  fra din egen Peter,26
11906,533,Kære Forældre!,0
11907,533,"Tak for Brevet idag, og for Pakken igår med Pølse - nu har vi igen.",1
11908,533,"Det smager så hjemlig med sådan et stykke Pølse, det er noget andet end vore Blodpølser - af Heste endda.",2
11909,533,"Når I så det, tror jeg ikke,",3
11910,533,"I kunde få et bid mere ned; men i Nød spiser Djævlen Fluer, siger de her, og Soldaterne hvad før er bleven smidt på Møddingen.",4
11911,533,Nu vi må jo ikke klage.,5
11912,533,"Det er da godt lille Mor, at du kan få lidt mere ro nu, det andet var jo heller ikke noget.",6
11913,533,"Her har vi også haft Regn og Rusk i mange dage, nu er det bedre igen.",7
11914,533,Nu kan I jo også godt stalde Plagene ind.,8
11915,533,"Det havde Peter Højer i hans stille Sind nok ikke regnet med, at han der skulde betale 3600 Mark.",9
11916,533,"Det har nok ikke været godt med Morbror Peter, han kan ikke med sådan noget.",10
11917,533,"Jeg har sendt Tobak til Morbror Peter, og der har de taget noget ud af hver.",11
11918,533,Nu vil jeg prøve at forpakke det på en anden måde.,12
11919,533,"Jeg vil også sende ham 1/2 Kiste Cigarer, da man næsten ingen Tobak kan få i denne tid, hvor jeg kommer så lidt ud.",13
11920,533,"Derfor får du heller ingen i denne tid, Far.",14
11921,533,Vil du også have Cigarer?,15
11922,533,"Så er Sine Nielsen nu bleven skrevet for det hele, så er de vel tilfredse?",16
11923,533,Jeg har også skrevet til dem med et Brev fra Walter.,17
11924,533,"- Jens Barsballe har haft held med hans orlov, at han kunde blive hjemme 10 dage længere.",18
11925,533,"Ja nu er vi også ved at tro, at det nok skal blive til noget med Rusland.",19
11926,533,"Og det er af den grund, at de bliver længere hjemme.",20
11927,533,- ; men det kan jeg ikke fortælle Eder her.,21
11928,533,- De regner med en Wåbenstillstand med Rusland -  Fra igår af skal Berlin stå i Thelegrafisk forbindelse med Rusland (Petersborg).,22
11929,533,"Angående Uret lille Mor, må du nok give hende det lidt før, når alt er overstået.",23
11930,533,Jeg kan kanske få lidt andet til hende til Jul.,24
11931,533,"Skulde der være noget i vejen, så kan I sende et Thelegram; men det når os kun, når der står ""Far Mor eller Kone meget syg"" og bevilligt af en Doktor.",25
11932,533,Alt andet går kun til grendsen.,26
11933,533,"Og så sender I det over Hamborg; men jeg håber at med Guds Hjælp går det nok, og at et brev kan klare det.",27
11934,533,Så mange kærlige Hilsner fra Eders taknæmlige Peter.,28
11935,533,"I morgen kommer 2200 Aviser,  Vor omsætning er nu lidt over 17000 Mark,",29
11936,534,Kære lille Peter.,0
11937,534,"Jeg kan meddele dig den Glæde, at der er givet os en lille Pige i vor Familie Kreds den 1. Debr. om Aftenen.",1
11938,534,"Alt gik godt, bagefter havde vi Doktoren, men nu er begge to raske efter Forholdene.",2
11939,534,"Jeg har lige været der i morgen, og de har sovet lidt begge to.",3
11940,534,"Dorthea kom jo før Tiden, saa nu kan hun jo faa en god pas, det er ogsaa hovedsagen.",4
11941,534,"Jeg var henne at tælle Kreaturer igaar, da blev jeg hentet hjem, da Trine blev syg, og tilfældig kom P. Gad ind til Smeden, saa han blev jo ved os saalænge det var overstaaet, og Signe kom ogsaa om Aftenen.",5
11942,534,"Ja nu vil jeg og Moer ønske dig til Lykke, kære Dreng, med  Eders lille Pige, og haaber at du maa komme Hjem engang at hjælpe Trine med og drage den lille op til en stor Pige.",6
11943,534,"Det er vort Ønske nu for dig og Trine, at det maa ske i en nær fremtid.",7
11944,534,"Imorgen kan Trine vistnok ikke selv skrive, men maaske i Eftermiddag.",8
11945,534,De er jo ellers godt tilpas imorgen.,9
11946,534,Moer er lige kommen og hun har ikke været derinde endnu.,10
11947,534,Tak for dit Kort fra den 26. Nobr.,11
11948,534,"og den lille Pakke med K  og Papirpresseren, og Sukkeret er ogsaa ankommen, de 10   i god behold, saa det kom lige tilpas for Moer og Trine nu til Jul.",12
11949,534,"Ja nu vil der jo blive lidt at sanse med for Moer, men det er jo godt, at vi alle er raske, og der for har vi meget at sige den kjære Gud Fader Tak for, at det er godt overstaaet.",13
11950,534,Ja nu slutter jeg med mangen Hilsener fra Faer og Moer og lille Trine.,14
11951,534,"Jeg sendte en lille Pakke af i Gaar til dig med Chokolade og Kage i, ogsaa en lille Bog som sidder fast i Laaget, derfor skal du jo se godt efter.",15
11952,534,Bogen er fra Trine.,16
11953,535,"Kære Forældre:  Blot en lille Hilsen i aften, det er kold og det er bedst under mine Dækker.",0
11954,535,Tak for pakken idag med Hvedebrød eller hvad I kalder det.,1
11955,535,"Her er alt ved det gamle, vi vænter hver dag på at høre fra Rusland; men det kan vel ikke være her endnu.",2
11956,535,"Det er for kold, slutter med mange kærlige Hilsener fra  Eders taknæmlige Peter.",3
11957,535,Hils Trine hun får et i morgen.,4
11958,536,"Min kjære Dreng,",0
11959,536,"Endelig kan jeg meddele dig, at din kjære Trine er uden for Fare, i går var det en kritisk dag for os, det var Blodet som ikke vilde standse, vi måtte i dag igjen have Doktoren, men han var helt udmærket tilfreds med hende i dag, så vi håber med Guds hjælp at alt er klaret nu.",1
11960,536,"Ja lille Peter tillykke med din lille Pige og vor lille Trine, at vi fik lov at beholde hende, jeg kunde slet ikke undvære hende, i går aften måtte jeg gå ind i Sovekammeret og rigtig trygle og bede om hendes Liv, da var jeg meget bange for hende, og Gud har nu bønhørt os alle, hvorfor vi siger ham så mange mange Tak.",2
11961,536,"Du kan tro det er en sød lille Pige ikke stor, men har en stærk Røst, vi kan godt høre hende kalde, det vil vist blive sært for dig når du kommer hjem og har to i stedet for en.",3
11962,536,Bare du måtte få lov at komme hjem lidt i Julen og dele Glæden med os.,4
11963,536,"Skån den lille Trine hvis du vil beholde hende, hun er ikke stærk til at tåle meget af denne Slags.",5
11964,536,"I dag leer hun og er så godt tilpas, jeg var meget bange for Turen i dag da Doktoren kom, men det var ikke så slem sagde hun, hun råbte flere gange på dig den anden Nat eller aften, da hun var i Nød.",6
11965,536,Peter hører du mig sagde hun.,7
11966,536,"Kan du høre det, at jeg er i Nød, og måske har du havt en lille fornemmelse af det, men det var ikke så længe, hun blev først rigtig syg kl. 5½ og 8 blev den lille født, det var 3 strænge Timer, men hun var Tapper, sagde de, Marie og Dorthea, vi skal nok få hende godt passet, to store Piger til at passe hende og ikke andet at bestille, det må de kunne overkomme.",8
11967,536,"Peter Gad og Signe traf lige og komme herind den Dag, de blev til Midnat, vi venter dem igjen i dag, men vi har et forrygende Snevejr og Storm, i to dage har vi havt Storm og Regn, i dag Sne, det ligner rigtig Juleaften; i dag 3 Uger har vi Juleaften, bare du da var her, lille kjære Peter og dele glæden med os, nu er vi jo fem, aa den lille Pige kan ikke i Aar se Juletræet, om Gud vil næste Aar, i Aar har vi ingen Julelys, vi har blot lidt stumper fra sidste Aar, Anne vilde jo Nord på nu inden  Jul, men vejret vil sagtens ikke tillade det.",9
11968,536,Jeg fik en ordentlig',10
11969,536,"Portion i forrige Uge med Lille Niels, så nu kan Trine og jeg nok, vi deler jo alting.",11
11970,536,Jeg har vist glemt og sige Tak for glasset som du sendte til mit Hår.,12
11971,536,"Tak kjære Dreng for alt det meget du sender og især for Sukkeret, som er meget fin og god, og Tak for det til Faer, Kosten til at balbere med og den bånd til at holde breve sammen med.",13
11972,536,Ja tak for alt.,14
11973,536,"Vi gav Trine i går hendes Julegave fra dig, vi syntes at hun skulde se det, hvis hun havde gået bort.",15
11974,536,"Hun blev glad, men i dag kan hun først rigtig glæde sig over det, nu spiser hun og leer, og den lille Pige sutter lystig nok, så vi er meget Taknemlig i dag, da Faren er over.",16
11975,536,"Vi sender en stor Pakke af en af de første dage, hvis du ikke skulde komme hjem til Jul, at du da kan have lidt at leve af derinde.",17
11976,536,"Der har stået i bladene, at de små Pakker er standset fra den 15. Decbr.",18
11977,536,til den 25. Decbr.,19
11978,536,og igjen fra den 29. Dc.,20
11979,536,"til den anden Januar, så vi er bange de små kan ikke slå til, Trine vilde rigtig have bagt små Nødder og brune Kager til dig nu i disse dage, men du må undskylde hende, nu må Moer nok tage fat, og det gør jeg med glæde, lille Dreng.",21
11980,536,"Bare det nu må gå eder godt I 3 kjære, og du må komme hjem rask og sund.",22
11981,536,"Jeg vil sende en af de første dage et par varme Strømper, dem der kom hjem er så tynde, dem kan du bruge igjen i Sommer.",23
11982,536,"Nu lille Peter, har du da fået et langt brev fra din gamle Moer.",24
11983,536,"Nu er der nok ikke mere i dag, i morgen videre.",25
11984,536,Trine har vist også selv skrevet et par Ord.,26
11985,536,Lev nu vel og Gud bevare os allesammen.,27
11986,536,På godt gjensyn lille Dreng,28
11987,536,"Jeg må vel hellere sende Fruen i Bromberg lidt Pølse til Jul, og Trine sender Kartoffelmel til hende.",29
11988,537,Kære Forældre!,0
11989,537,Tak for dit Brev i dag lille Mor.,1
11990,537,"Jeg lovede jo igår, at jeg vilde sende en lille Hilsen igen i dag.",2
11991,537,"Det er en kuld, vi sidder alle helt op ad Kakelovnen, og endda fryser vi, men nu det blir vel bedre, der fortælles i Aften at der allerede er Våbenstilstand med Rusland.",3
11992,537,Så kanske kan det hele snart få en anden udseende.,4
11993,537,"Angående min Juleorlov er der ikke meget at sige endnu, blir det sådan ved som nu, så er der ingen udsigter, da orlovens spærren stadig blir forlænget.",5
11994,537,"Og dem der er på orlov, kommer til deres Ers.",6
11995,537,Batt.,7
11996,537,Det må være noget stort igang.,8
11997,537,Nå vi vil håbe det bedste.,9
11998,537,,10
11999,537,"Konow fik igår et Brev, at Kisten var ankommen, og at der havde været en glæde.",11
12000,537,Det kan man jo tænke sig.,12
12001,537,Fra Spandau har vi ikke hørt endnu; men det kan kanske heller ikke være der endnu.,13
12002,537,"Ja jeg vil slutte, da vi fryser og går nu i Seng, der kan man da holde varmen under Dækkenet.",14
12003,537,Mere når det blir varmere -  Mange kærlige Hilsner sender Eder Eders taknæmlige  Peter.,15
12004,538,"Kære Far;  Hjærtelig tillykke på din Fødselsdag, og håber at kunne fejre den hjemme hos Eder næste Aar.",0
12005,538,"Alt er ellers ved det gamle her, vi har nu en stille ren frost.",1
12006,538,Det er jo lidt kold; men dog bedre end regn og rusk.,2
12007,538,"Hils Mor, at jeg nok skal spare på Papieret; men nu har jeg selv igen, så nu behøver I ikke at sende.",3
12008,538,"-  Ja lev nu vel i det nye Aar, kære Far, og lad Cigaren smage godt.",4
12009,538,Mange Hilsener fra Eders Peter.,5
12010,539,Min kære Trinelil!,0
12011,539,"Tak for dit Brev igår, og to blade, jo på denne måde kommer bladene udmærket.",1
12012,539,"Alt er ellers ved det gamle her, blot det er bleven så pokkers kold, og vi fryser alle i gennemsnit, derfor får I også så få og så korte breve derhjemme.",2
12013,539,"I må vænte til det blir lidt varmere, eller til vi kommer helt hjem.",3
12014,539,"Der fortælles, ar der allerede er sluttet Våbenstilstand Stand med Rusland, gid det var sandt.",4
12015,539,Havde man bare været på orlov; ham fra.,5
12016,539,"Rendsborg er for tiden hjemme, nu skal han blive ved Ersatz Batl.",6
12017,539,"der, det var ikke så underligt, om de så havde sendt mig enten til Haderslev eller Flensborg.",7
12018,539,"Og det er et helt godt tegn, nå vi vil håbe det bedste.",8
12019,539,"Jeg sendte dig jo et kort igår, om jeg vilde have dit fodtøj No., da der kanske kan gives lejlighed til at få et par støvler, du vilde da have et par, ikke ?",9
12020,539,"Ja du har ret, vi var slet ikke kede af at flytte; men der er en hage ved alting, her har vi en glimrende forretning med vore blade, men et usselt kvarter; men det kan jo ikke være godt altsammen.",10
12021,539,Vi har nu 2000 Eksemplarer.,11
12022,539,Og de er borte i løbet af to Timer.,12
12023,539,"Jeg var lige ovre hos Walter, jeg kunde straks se, at der var noget i vejen, men han vilde ikke ud med det, da der var andre ved.",13
12024,539,"Så da jeg gik, kom han med ud og fortalte mig alt.",14
12025,539,"Du kan sagtens, Peter, sagde han, du har din lille kone, som du er glad ved, og man kan se hver gang du nævner hendes navn, nævner du din højeste og dyreste Skat og Lykke.",15
12026,539,"Jeg har jo også, som du ved; men jeg bar så streng en Far, og han vil have, at jeg skal have en anden, som jeg ikke kan lide; men natyrlig det gamle: mange Penge.",16
12027,539,Det er ikke let at sige noget til.,17
12028,539,"Da vi skiltes ad, gik jeg på en måde så glad bort.",18
12029,539,Jeg sagde mig selv ~,19
12030,539,Gud ske lov at jeg har fået min egen selvudvalgte lille Musse.,20
12031,539,"Du jeg må slutte, jeg fryser; men vær ikke ked af det, jeg kryber helt under Dækkerne, og der kan jeg let holde varmen.",21
12032,539,Slutter med mange kærlige Hilsener og Tanker og lev vel og ha det rigtig godt i disse tider  din egen Peter som i hver Øjeblik er hos dig i Tankerne.,22
12033,540,Kære Forældre !,0
12034,540,"Tak for Eders Brev idag, og for Lykønskningen, og meddelelsen at I har det godt.",1
12035,540,Gud Fader,2
12036,540,tak for alt godt  imod os.,3
12037,540,Og tak kære Mor og Far for alt godt imod os Trine og mig.,4
12038,540,"Ja kære Far bare vi snart måtte komme hjem, selv tage fat, og at vi må kunne forstå at opdrage vor lille Pige i Eders og Trines Forældres fodspor.",5
12039,540,"Men udsigterne blir bedre fra dag til dag, og forhåbentlig varer det ikke længe, før vi kan flytte vort Kvarter mod det indre Land.",6
12040,540,Ja kære Far og Mor det har ikke været en let tid.,7
12041,540,for mig ej heller herude nu i den sidste tid.,8
12042,540,Oppe på Loftet i en hjørne hvor man frøs og så altid tankerne vendt hjemad.,9
12043,540,"Om Natten når kulden blev så stærk, at man vågnede, gik tankerne igen der hjemad, hvorledes har de det.",10
12044,540,"Men vi var selv skyld i det, og vi har jo selv indseet det.",11
12045,540,"Og jeg sagde mig selv, kun Gud kan hjælpe, og ham har jeg bedt om det, og han har bønhørt os.",12
12046,540,"For min person her var det ikke så slemt; men de triste omgivelser, når det er mørkt og kold, slår meget ned på en; men så sprang jeg op.",13
12047,540,"skal er min løsning, og når man vil, kan man alt.",14
12048,540,"Nu er alt godt derhjemme og her, I har det forhåbentlig godt, og jeg har min Stue tættet og godt varmt.",15
12049,540,"Hvorledes er det, har I givet Trine Uret?",16
12050,540,I må nok give hende det nu.,17
12051,540,Jeg skal nok se at få lidt til hende til Jul.,18
12052,540,"Vil du ikke sende mit Sjal, lille Mor, når du får tid engang, den kom med mit Pels hjem sidste Efterår.",19
12053,540,Pakken er også ankommen i Spandau.,20
12054,540,fortalte Feldv.,21
12055,540,idag.,22
12056,540,Slutter så med mange kærlige Hilsener fra Eders taknæmlige  Peter  Hvad skal vor lille Pige hedde ?,23
12057,541,Kære Forældre!,0
12058,541,"Tak lille Mor for dit kære Brev idag, for Lykønskningen og for meddelelsen, at min Trinelil er i god bedring.",1
12059,541,"Gud ske lov og tak, at jeg fik lov til at beholde hende.",2
12060,541,Mor Tak og Far Tak for Eders Bønner som I har bedt for hende og for mig.,3
12061,541,Den 1. Dec. om Aftenen var jeg kl. 8 i en Regnvejr ved Div.,4
12062,541,"Og kom ikke godt tilpas hjem, kunde ikke sove.",5
12063,541,"Ja imorger har du fødselsdag Far, jeg var i Aften lidt på rov.",6
12064,541,for også at kunne holde lidt fødselsdag.,7
12065,541,Købte mig et lille stykke Ost.,8
12066,541,Og af vor Casino Underoffz.,9
12067,541,fik jeg to stykker Hvedebrød.,10
12068,541,"Men da posten kom, var der også to pakker til mig, en med en Kage og en med Smør, så nu kan vi nok holde fødselsdag, om det også er oppe på Loftet, så er jeg så glad så glad.",11
12069,541,"Og Freden nærmer sig med stærke Skridt, mener og håber vi da.",12
12070,541,Tak for Brevpapieret igår.,13
12071,541,"I behøver ikke at sende mere foreløbig,   da vi nu kan købe igen.",14
12072,541,Sender et Billede med fra Bromberg.,15
12073,541,Mange kærlige Hilsner fra Eders taknæmlige Peter.,16
12074,542,Kære Forældre !,0
12075,542,"Tak for Eders Brev idag, og fer pakkerne med Pølse og Smør, det kom på Fars fødselsdag.",1
12076,542,"I må undskylde, at jeg ikke har skrevet i de sidste to dage, jeg var så megen optaget af vor omflytning.",2
12077,542,"Jeg er endnu på samme Loft, Konov og Feldv.",3
12078,542,"blev sat på Gaden, der kom der Artillerie ind.",4
12079,542,Jeg har moret mig over dem.,5
12080,542,"Ja lille Mor, kunde jeg bare komme hjem til Jul, aldrig har jeg arbejdet så hårdt på en orlov som denne; men jeg tror ikke jeg kommer det.",6
12081,542,"Og så må vi ikke sige, at det er så slemt, da det er for første gang, at Freden taler et ord med.",7
12082,542,"Det er kun små afsnit (Div.) som orloven er spærret i, og der siges, at det er de Div. som først efter Wåbenstillstanden rykker i det indre land.",8
12083,542,"Det er heller ikke godt med den gamle, han havde regnet med at være hjemme i år; men udsigterne er kun små endnu.",9
12084,542,"Kommer han, kommer jeg også.",10
12085,542,"Og vi må så være tilfreds, om vi også skal fejre denne Jul på Loftet.",11
12086,542,"Jeg er også tilfreds og glad med det, jeg takker Gud for, at I har det godt, og at min lille Trinelil blev hos os, så kommer jeg også nok over denne Jul.",12
12087,542,"Ja lille Mor, når man hører om alt det gode Mad I har derhjemme i denne tid, så får man andre tanker; men en god ""Mellemmad"" satter også, og Gud ske lov at man har den.",13
12088,542,"Ja alt blir dyrt nu, og jeg ved det længst, at Far kan mærke det, vi står jo endnu hjælpeløse.",14
12089,542,"Ja jeg tjæner jo helt gode penge, vi er meget glade ved, at vi fik begyndt på det, skønt mangen syntes, at det var en ren vild tanke.",15
12090,542,"Mor skriver, at vor lille Pige skal hedde Anna Gad.",16
12091,542,"Mor jeg vilde ellers så gærne have haft, at hun skulde bære dit Navn.",17
12092,542,"Trine har også sagt det; men hun skriver idag, at I var imod det.",18
12093,542,Det kan jeg ikke rigtig forstå.,19
12094,542,"Jeg står som eneste Søn, og Muligheden er der dog for at Mors navn ikke blev forlænget og opnævnt.",20
12095,542,Men kanske,21
12096,542,"I har andre grunde, og jeg vil ikke sige noget til det.",22
12097,542,"Lille Mor, jeg kan godt forstå, at du ikke kan forstå, at du nu er Bedstemor, jeg kan heller ikke komne i tanker om det; men det går vel alle sådan.",23
12098,542,"Ja ellers er alt vel her, Gud ske lov at denne tid er forbi, det har været en svær tid herude.",24
12099,542,Så mange kærlige Hilsener sender Eders taknæmlige Peter.,25
12100,543,Kære Forældre!,0
12101,543,Tak for Brevet fra Fars fødselsdag og for pakken med knep-kager idag.,1
12102,543,"Nu er min forkølelse snart forbi igen, idag er det meget bedre.",2
12103,543,Jeg sender hermed 50.,3
12104,543,"Mark, 10 til hver, Dorthea og Adstrid til Jul og 30 til min Trinelil.",4
12105,543,"Jeg ved ikke, om I vil købe noget for dem, eller give dem af i penge, det kan I selv bestemme.",5
12106,543,Jeg vilde også købe lidt til Jer; men det er nu forfejlet denne gang.,6
12107,543,- så kommer det siden.,7
12108,543,Ja vor forretning går helt godt nu; men vi har også meget arbejde med det; men så forgår den tid dog.,8
12109,543,"Ikke mere i aften, jeg må hellere gå under mine dækker, at jeg kan blive min forkølelse helt løs!",9
12110,543,Mange kærlige Hilsner sender Eders taknæmlige Peter.,10
12111,544,Kære søster Trine!,0
12112,544,Håber at I er raske begge to.,1
12113,544,"Jeg fik brev fra din mand igår, og han er rigtig stolt af Mor og den lille.",2
12114,544,"Nu venter vi blot på freden, så vi kan komne hjem igen.",3
12115,544,Peter mener jo nu helt bestemt at den ikke er langt borte.,4
12116,544,Vi vil håbe det bedste.,5
12117,544,"-  Hvis freden ikke kommer snart, må vi vel dog få orlov.",6
12118,544,Hils dine Svigerforældre.,7
12119,544,Kærlig Hilsen fra bror Uffe.,8
12120,544,Feldpostbrief An Frau Trine G. Mærsk 0 Åbling pr. Roagger Kr. Hadersleben Schl.,9
12121,544,Holst.,10
12122,544,Poststempel: 16.12.17.6-7N,11
12123,544,Absender: Res.,12
12124,544,Gad Inf. Rgt.,13
12125,544,Nr. 77 II,14
12126,544,Bataillon,15
12127,544,5  Kompagnie,16
12128,545,Ind under Jul   Kære Forældre!,0
12129,545,"Tak for dit lille Brev idag lille Mor, og fordi du har sendt så mange pakker af i den sidste tid, så man har lidt i Julen.",1
12130,545,"Så vil jeg ønske Eder to kære en glædelig Jul og et velsignet og et fredbringende Nytaar, håber med Guds hjælp, at vi næste Aar ikke behøver det på papier; men må selv kunne overbringe Julehilsenen,  Jeg ved jo, at I havde været rigtig glade, hvis jeg selv havde kommet; men det står ikke i vor magt her.",2
12131,545,Så I må selv fejre Jul med min lille Trine sammen.,3
12132,545,Hvorledes vi skal fejre den?,4
12133,545,"ja som alle de andre dage vel; men vi har nu ikke noget at klage over her, det er værre for dem, som ligger i Graven.",5
12134,545,"Jeg kom til at tænke på, da du skrev, dengang jeg var hjemme og havde bøvl med Julegaver til Jer var en tid, som nok ikke mere kommer.",6
12135,545,"Ja luften var så stemningsfuld der ind under Jul, Og jeg synger også af det lille Vers.",7
12136,545,"Der er noget i Luften, som gør mig så glad som frisker mit Hjærte i ungdommens bad",8
12137,545,"Der er noget derinde, et strålende Minde om Kærter og Sang om Julen derhjemme, derhjemme hos Moder engang.",9
12138,545,"Men Krigen har voldt så meget over alt på Jord, og vi må til så vidt takke Gud og sige, at han indtil nu har sat os mellem de lykkelige.",10
12139,545,Ja endnu en gang en glædelig Jul alle sammen i Huset.,11
12140,545,Jeg tænker på Eder Juleaften.,12
12141,545,"Ellers alt vel og ved det gamle, jeg er nu sund og rask igen, det var også på tide, jeg har hver dag to store Vogne med Julepakker, imorgen igen.",13
12142,545,Til slut mange kærlige Hilsener  fra Eders taknæmlige Peter.,14
12143,546,"Min lille Musse!  Har intet brev fået idag, havde nu heller ingen væntet, da jeg fik to igår.",0
12144,546,Vil så ønske dig og vor lille Pige en gladelig Jul og et velsignet og fredbringende Nytår.,1
12145,546,"At jeg må få lov til at komme hjem til Eder sund og rask, og at vor lille Anna i det nye Aar må vokse og blive stærk både i den ene og anden retning.",2
12146,546,"Jeg ved lille du, at du havde været rigtig glad, hvis din Peter selv havde kommet hjem til Eder; men det står ikke i vor magt herude",3
12147,546,.,4
12148,546,"Jeg ved ikke, hvor du vil fejre Juleaften, men gør det, som du selv bedst synes om, pas bare på at du ikke tager for megen kulde.",5
12149,546,"Jeg har lige skrevet et Julebrev hjem, Mor skrev idag, at hun så gærne vilde have haft mig hjemme en Juleaften endnu.",6
12150,546,"Jeg har skrevet, at I tre nu skulde fejre Jul sammen så godt I kunde, og I må ikke ynke mig herude, jeg tåler det nok i år som alle de andre.",7
12151,546,"Og der er mange steder, hvor de slet ingen har, jeg er jo sund og rask og har det efter forholdene godt.",8
12152,546,"For så vidt må vi takke Gud, og jeg siger altid at indtil nu har Gud sat os mellem de lykkeligste.",9
12153,546,"Ja lille Musse, næste Aar når vi har fred, og Gud giver os sundhed, hvor fejrer vi så Jul ?",10
