id,letter_id,sentence,letter_sentence_index,afinn_score,sentida_score
11567,517,"Ja, ja, ich will dir schon",3,2.0,0.9666666666666666
11568,517,recht,4,0.0,0.0
11569,517,geben,5,0.0,0.0
11570,517,",",6,0.0,0.0
11571,517,"das heiraten nichts dummes ist, wenn man es so gemütlich hat wie du zu Hause.",7,-3.0,-1.4444444444444446
11572,517,Aber nein ich will noch nicht solchen Gedanken fassen.,8,0.0,0.0
11573,517,Es kommt mir schlimmer vor wie das trommel Feuer hier vorne und du weiss ja das ich da kein Freund mehr von bin.,9,1.0,0.6333333333333334
11574,517,¥ie es mir scheint fiihlst du dir da ja so,10,-2.0,-0.26666666666666616
11575,517,"gliicklich, so froh wie im Paradise, na kannst glauben ich freue mir mit dir das dirs gut geht.",11,-3.0,0.20000000000000107
11576,517,Hier ist augenblicklich heute morgen ungeheuer dicke Luft pui trommelt der Hund und legt grosse Brocken am Dorf-ausgang.,12,0.0,0.1555555555555554
11577,517,"¥aren schon wieder im Stollen, Der Franzmann arbeitet hier sogar rnit Tanks.",13,0.0,0.15555555555555559
11578,517,Na bis du kommst wird schon alles ruhig sein.,14,0.0,-0.4666666666666666
11579,517,"Ach die Rechnung mit deinem Vater ist ja gut das bist doch gewiss nicht zu kurz abgeschnitten,  Danke flir die ""Mokka"" Einladung.",15,1.0,0.7
11580,517,Spater recht gerne.,16,0.0,0.266666666666666
11581,517,Augenblicklich nur abkomlich hier.,17,0.0,0.0
11582,517,Mit Urlaub wird es wieder,18,0.0,0.1333333333333334
11583,517,Essig,19,0.0,0.0
11584,517,", du weiss ja welches Schwein ich in diese Sache håbe.",20,3.0,0.966666666666666
11585,517,Gestern waren wir recht unartig oder so zu,21,-3.0,-0.8666666666666661
11586,517,"sagen blödsinnig, aber wir werden uns bessern von heute ab.",22,0.0,0.1
11587,517,Für Calle soll ich schonen Gruss mitschreiben und Wiedersehn in Bromberg.,23,0.0,0.06666666666666599
11588,517,Deine  Kiste und noch andere kleine Sachen håbe ich mit nach Tauzien-Lager geschickt im Packwagen.,24,2.0,0.3333333333333326
11589,517,Sonst alles wohl u,25,0.0,-0.0666666666666666
11590,517,munter.,26,2.0,0.33333333333333404
11591,517,Für heute genug geh gleich wieder im Stollen da ist man sicher.,27,0.0,0.1333333333333334
11592,517,Noch recht viel Vergniigen die kurze Zeit und frohes gesundes Wiedersehn hoffend schliesst mit den besten Grssen an dein Frauchen u Dir dein Freund  Wilhelm.,28,0.0,0.2333333333333326
11593,517,"Schonen Gruss von Aurini  Calle kommt mit Draht verhaue  hast Appetit,",29,0.0,-0.13333333333333322
11594,517,ist noch schlag ubrig ?   Feldpostbrief1                    poststempel  Herrn Gofr.,30,0.0,0.0
11595,517,P. Marsk         23-10.17.,31,0.0,0.0
11596,517,z.Z. Urlaub.,32,0.0,0.0
11597,517,"Roagger, Kreis Hadersleben (Schl.",33,0.0,0.0
11598,517,Holst)  Abs.,34,0.0,0.0
11599,517,Gefr.,35,0.0,0.0
11600,517,"Konow, l.R.von Hindenburg, Stab.",36,0.0,0.0
11601,518,Kære Forældre!,0,2.0,0.982967400000002
11602,518,"Undskyld at jeg ikke skrev fra Berlin, jeg fik ikke tid dertil.",1,1.0,-0.11111111111111138
11603,518,"Jeg gik straks derom, og måtte blive der til jeg drog videre.",2,0.0,0.3866666666666666
11604,518,Blev overordentlig godt modtaget.,3,3.0,0.6666666666666672
11605,518,"Så igår da jeg kom hertil, gik jeg straks til Fru Major.",4,0.0,0.1
11606,518,Og der blev natyrlig også glæde.,5,3.0,0.766666666666666
11607,518,"Vi tog os så et par Glas Portvin, og så gik jeg til ro.",6,0.0,0.3333333333333334
11608,518,Sov så helt til i morgen Kl. 8.,7,0.0,0.29999999999999916
11609,518,"Nu har jeg fået Kaffe, skal nu igen derom.",8,0.0,0.266666666666666
11610,518,Jeg bliver her til i morgen Efterm.,9,0.0,0.0666666666666666
11611,518,"Ikke mere tid, slutter med mange kærlige Hilsner fra Eders taknæmlige Peter.",10,5.0,1.1600000000000015
11612,518,Mere i Aften,11,0.0,0.0
11613,519,Kære Forældre!,0,2.0,0.982967400000002
11614,519,"Kl. er 7. Morgen, jeg er lige nået hertil, og rejser kl. 10½ videre.",1,0.0,0.49500000000000055
11615,519,Har lige fået min Morgenkaffe.,2,0.0,0.00833333333333334
11616,519,"Jeg skulde hilse mangen gang fra Ilse Beerbohm, hun var så glad igår, nu kan jeg igen, sagde hun.",3,4.0,1.2333333333333327
11617,519,Så skulde jeg besørge hende ½ p,4,0.0,0.0
11618,519,Kartoffelmel i Byen,5,0.0,0.0
11619,519,", og det kunde jeg natyrligvis ikke få.",6,0.0,-0.13333333333333341
11620,519,"Jeg sagde jeg vilde spørge Mor ad, om hun vilde sende 1 Pund.",7,0.0,0.766666666666666
11621,519,Jeg stiger her ind i Toget og blir siddende helt til Laon.,8,0.0,0.533333333333332
11622,519,Der kom en igår til Bromberg på Orlov fra Regt.,9,0.0,0.0333333333333334
11623,519,Det har været sær udrolig i den sidste tid til venstre for os.,10,0.0,-0.10000000000000023
11624,519,Men ellers alt vel.,11,0.0,0.1333333333333334
11625,519,"Der skal være Postspærre fra os der i denne tid, så I må ikke blive udrolige, når der forgår et par dage.",12,1.0,0.13333333333333341
11626,519,Ellers alt vel.,13,0.0,0.1333333333333334
11627,519,Slutter med mange kærlige Hilsner fra Eders Taknæmlige        Peter.,14,5.0,0.826666666666668
11628,520,Kære Forældre!,0,2.0,0.982967400000002
11629,520,"Er nu kommen så vidt at jeg kan melde, at jeg er kommen godt hertil.",1,3.0,0.4000000000000008
11630,520,Vi kunde ikke køre helt ind i Laon og måtte så løbe en 20 Kilom.,2,0.0,-0.15333333333333263
11631,520,til fods.,3,0.0,0.0
11632,520,"Det var lige rette tid jeg var på orlov, der har været en udro her.",4,0.0,0.21785714285714272
11633,520,"Og Franskmanden har grebet an over det hele, og har kostet en hel del over det hele.",5,0.0,0.5111111111111111
11634,520,"Hele Byen er rømmet, blot her i Slottet ligger vi; men den halve tid i Kælderen.",6,0.0,-0.1032407407407403
11635,520,"Og det er en af de sidste dage vi er her, imorgen kommer vi en 10. Kilom.",7,0.0,-0.1333333333333332
11636,520,længere tilbage.,8,0.0,-0.30000000000000004
11637,520,Oberstl.,9,0.0,0.0
11638,520,"ligger på Gefægtstanden, ham har jeg slet ikke talt endnu.",10,0.0,0.3083333333333334
11639,520,Ja det er et helt andet Billede end da jeg drog på orlov; men nu blir det mere rolig igen.,11,3.0,0.683333333333333
11640,520,Feldv.,12,0.0,0.0
11641,520,"sagde da jeg kom, det er godt at du kommer, dit arbejde står fuldstændig i stampe, jeg ved hverken ud eller ind, gør hvad du kan.",13,3.0,0.7555555555555562
11642,520,"Ja ellers alt vel, kun lidt tid.",14,1.0,0.58
11643,520,Tak for Eders Brev fra den 27.  Med  Uret er det i ordning.,15,2.0,0.7000000000000006
11644,520,"Mere siden, jeg skal arbejde.",16,0.0,0.0888888888888888
11645,520,Mange kærlige Hilsner fra Eders taknæmlige Peter.,17,5.0,1.026666666666668
11646,520,Tak for de gode dage hjemme,18,2.0,1.2833333333333337
11647,521,Nord for Crepy.,0,0.0,0.0
11648,521,Kære Forældre!,1,2.0,0.982967400000002
11649,521,Tak for Eders Brev igår og for Pakken idag med Smør.,2,2.0,0.7000000000000006
11650,521,"Vi er nu i vor ny Kvarter, og det er ikke som i vort gamle Kvarter.",3,0.0,0.36666666666666603
11651,521,For at give et lille Eks. derpå vil jeg sige oppe på vor Køkkenloft; men nu vi er godt tilfredse dermed.,4,5.0,1.5333333333333363
11652,521,Og så ligger jeg ikke sammen med Feldv.,5,0.0,-0.19166666666666668
11653,521,"og Konov, jeg har hele Posten her og ligger sammen med 4 Underoffz.",6,0.0,0.426851851851852
11654,521,"Men nu her bliver vi vel heller ikke længe, der blir talt om, at vi kommer i Heeres Res.",7,0.0,0.1481481481481482
11655,521,Den gamle ligger helt fremme.,8,1.0,0.40833333333333277
11656,521,"Jeg har ikke talt ham endnu, og han har sagt, at jeg skulde ikke komme derhen, da han også snart kom tilbage.",9,0.0,0.1333333333333334
11657,521,Nu er det ellers ikke så slemt her.,10,0.0,0.0
11658,521,"Så spørger du om det fra Hamborg, nej jeg fik ikke tid til at komme derned, men jeg har sendt Pengene af i et Pengebrev, og det må snart komme an.",11,1.0,0.6999999999999991
11659,521,"Så har jeg også haft Garnet ude efter Sukker, som Far og jeg talte om.",12,0.0,-0.7200000000000001
11660,521,Hauptm.,13,0.0,0.0
11661,521,"er for tiden på orlov; men en anden har jeg som vil afgive 20 - 30 p for Fl.          efter 8,25 M. og Sukkeret efter 1,00 M.",14,0.0,-0.6666666666666667
11662,521,Men derom nærmere siden.,15,0.0,0.0666666666666666
11663,521,"Vor Forretning har Henningsen måttet indstille i de dage, og det har ikke givet noget i den tid; men heller ikke taget noget.",16,0.0,0.2611111111111113
11664,521,Og fra i morgen af skal det gå løs med ny organisation.,17,0.0,0.5666666666666658
11665,521,"Her er så mange Tropper, og det er om at få det ret lavet; men nu har vi plads til 1000, så nu vænter vi blot på dem, at vi kan begynde på en ny Serie.",18,0.0,0.9964285714285702
11666,521,"I må undskylde i Aften, det er alt ikke ret indrettet endnu; men så imorgen mere.",19,-1.0,-0.2603174603174604
11667,521,Alt ellers vel.,20,0.0,0.1333333333333334
11668,521,Mange kærlige Hilsner fra Eders taknæmligePeter,21,5.0,1.026666666666668
11669,522,Kære Forældre!,0,2.0,0.982967400000002
11670,522,Tak for pakkerne igår.,1,2.0,0.7000000000000006
11671,522,"I dag var der ingen Brev fra Eder; men Trine skrev, at I var i Toftlund.",2,0.0,0.0166666666666667
11672,522,"Ellers har vi det helt godt her, med hensyn til Kvartererne var der mere at ønske; men man kan jo heller ikke forlange de gode Stuer, som vi er vant til.",3,5.0,-0.03333333333333244
11673,522,Jeg har det da også bedre Indrettet har fået det lidt bedre indrettet med.,4,4.0,0.0
11674,522,"mit Leje, fryse gør jeg nu ikke om Natten, jeg har 5 store Dækker, og så vor lille Hund, som altid er temmelig varmt; men for den Sovekammerat må man også tage tilgode med et par Lopper, de bider nu ikke på mig.",5,-2.0,0.033333333333334714
11675,522,"Hvad der egentlig er løs ved der ingen endnu, jeg tror, det blir til ingen ting.",6,0.0,0.0666666666666666
11676,522,"Der blir talt om at vor Div. kanske igen skal til Elsass, det var vi ikke kede af; men man ved jo ikke.",7,0.0,0.255555555555556
11677,522,"Vi kommer længere og længere tilbage, og vi kommer vist snart helt ud nu.",8,0.0,-0.06666666666666726
11678,522,"Så kommer vi til Forretningsafdelingen, der er jeg ikke god at tale i dag, og Walter Henningsen kan man slet ikke komme nær.",9,-2.0,-0.5166666666666659
11679,522,"Vi har for 4 dage siden bestilt Avisen, og den er her ikke endnu, og her er Forretning at gøre, når bare vi havde dem.",10,1.0,0.1222222222222222
11680,522,"Nu har vi sendt en Mand - (eller Feldveblen) til Marle, som nu skal få fat på dem til i morgen.",11,0.0,0.2444444444444446
11681,522,"Da vi tror de ligger udervejs, og at tabe 2 gange 65",12,-2.0,-0.5916666666666668
11682,522,"Mark er nok, det er ikke nødig for tredie gang.",13,0.0,0.25555555555555465
11683,522,Så har jeg sendt 10  p Sukker af til Eder a 90 P. på den måde vi talte om.,14,0.0,-0.2666666666666666
11684,522,Og en vilde gerne give mig 35 p så I nok skal få nok.,15,0.0,0.6999999999999991
11685,522,"I kan jo tale med Tante Maren om det, hun vil kanske også have noget på den måde.",16,0.0,0.0333333333333334
11686,522,"For Fl. får I 8,25 - 8,50.",17,0.0,0.0
11687,522,Sukkeret a 90.,18,0.0,-0.4
11688,522,"Jeg vil ikke handle dermed, det er nok med Aviserne.",19,0.0,-0.01111111111111121
11689,522,Vil I for de 10 p sende 5-8p får af på vedlagte Adr.,20,0.0,0.1333333333333334
11690,522,Det er fra Feldv.,21,0.0,0.0
11691,522,"han vil betale det her, og jeg sender Pengene.",22,-1.0,0.2666666666666654
11692,522,"I skal ikke sende for svære pakker, da det så let kan gå tabt.",23,-2.0,0.08000000000000107
11693,522,"I skal jo selv sige til, når I har rok, da jeg let kan få 200   sammen.",24,2.0,0.613333333333334
11694,522,- men kanske er der andre.,25,0.0,0.0
11695,522,"Jeg skal også have fat på Trine, skønt jeg ved ikke, om hun vil, da jeg ikke har betalt det sidste endnu.",26,0.0,-0.42222222222222205
11696,522,Vi kan ingen sende af i denne tid.,27,0.0,-0.06666666666666679
11697,522,"Ja ellers alt vel, det er så kold her oppe på Loftet, men så går vi i Seng.",28,1.0,0.25000000000000033
11698,522,Mange kærlige Hilsner sender Eder Eders tak-næmlige Peter.,29,7.0,1.7933333333333352
11699,522,Konov har sendt en Kiste af ned Æbler på Fars Adr. det er til Peter Gad.,30,0.0,-0.12
11700,523,Kære Forældre !,0,2.0,0.982967400000002
11701,523,Tak for Eders Brev.,1,2.0,0.6333333333333341
11702,523,"Alt også vel her, vi ligger endnu oppe på Loftet; men nu har vi da fået en lille Kakkelovn derind, det er værst at holde ud om Natten.",2,-3.0,-1.312499999999999
11703,523,Men nu det går alt sammen.,3,0.0,0.2666666666666666
11704,523,"Det er lidt mere rolig her nu, blot det er en Trafik her gennem af Tropper, så man har hverken ro Nat eller Dag.",4,2.0,0.3600000000000001
11705,523,"Men det er godt for vor Forretning, vi er oppe på 1100 nu; men må regne med mere Afgang.",5,3.0,0.633333333333334
11706,523,"Agenterne bekommer mere %, da det er mere omstændigheder ved det.",6,0.0,0.0
11707,523,"Jeg skrev om, at vi kanske skulde til Elsass igen, nu går det nok løs dernede, så vi er ikke så i lyst for at komme derned.",7,0.0,-0.2666666666666669
11708,523,Men vi bestemmer det jo ikke selv.,8,0.0,0.0
11709,523,"Jeg synes ikke, jeg har noget at skrive om endnu, her er der jo ikke meget nyt.",9,0.0,0.2777777777777775
11710,523,"Vi har det alle godt, er sunde og raske.",10,3.0,1.3777777777777773
11711,523,Slutter med mange kærlige Hilsner fra Eders taknæmlige  Peter.,11,5.0,0.826666666666668
11712,523,"Vil I ikke sende lidt Brevpapir igen, da jeg ingen steder kommer i denne tid, da Posten ligger her i Byen.",12,0.0,-0.03166666666666679
11713,523,Helst af de store Ark og Kuvert.,13,1.0,0.5
11714,524,Min Trinelil!,0,0.0,0.0
11715,524,"Vilde i Aften sende dig et Brev; men har ingen Brev fået fra dig i tre hele dage, så du får først i Morgen, når jeg har fået dit Brev.",1,1.0,1.027777777777778
11716,524,Mange kærlige Hilsner    din Peter.,2,5.0,1.026666666666668
11717,524,"Hindenburg N. 147  Frau Trine Marsk, Roag ge r.  Kr. Hadersleben Schl.",3,0.0,0.0
11718,524,Holstein    Pos:s:eni3e 1 : 11.11.17  Gerr.,4,0.0,0.0
11719,524,Mar Stab  I .,5,0.0,0.0
11720,524,R .,6,0.0,0.0
11721,524,Feldpost,7,0.0,0.0
11722,525,Kære søster Trine!,0,2.0,1.087538400000002
11723,525,Det er vist flere dage siden jeg nu har skrevet til Dig.,1,0.0,0.0333333333333334
11724,525,"Dog er grunden ikke, at jeg ikke tænker på Dig.",2,0.0,-0.04444444444444459
11725,525,Jeg tænker mange gange på hvordan I har det der hjemme og hvordan du lever i dit nye hjem.,3,0.0,0.9055555555555549
11726,525,"Ja, man kan vel næsten ikke kalde det nyt, da Du vist allerede har levet dig ind i det der inde.",4,1.0,0.5944444444444443
11727,525,"Men for mig er det jo nyt, da jeg ikke har set det endnu.",5,0.0,0.22222222222222202
11728,525,"Jeg længes efter at se Eders hjem, det skal nok være hyggeligt og kønt, og Peter har nok rigtig følt sig vel tilpas i reden.",6,0.0,2.1344444444444433
11729,525,"Blot Krigen dog snart fik ende, så I kunde leve sammen hver dag og vi alle komme hjem.",7,2.0,0.5333333333333334
11730,525,Jeg har fået et brevkort fra Peter de er nok ikke i slottet mere.,8,0.0,-0.30000000000000066
11731,525,"Vi ligger her helt godt, vi har et godt varmt hus med 3 mand, vi skulde desværre også bort, og det varer måske heller ikke længe inden vi kommer det, men foreløbig bliver vi dog her.",9,2.0,0.43379629629629596
11732,525,"- Det var da en glædelig nyhed, at Asmus er bleven forlovet, kom det ikke helt overraskende, eller vidste I det allerede før.",10,3.0,0.6722222222222228
11733,525,"Signe skrev, at nu kunde folk da ikke tale om hende og Asmus mere.",11,0.0,0.34444444444444444
11734,525,"- Nå det var jo også, på tide, at han fik sig en kæreste, til sådan stor gård må han da have en kone, og det varer vel heller ikke længe, inden de vil have bryllup.",12,5.0,1.648148148148147
11735,525,Er det Skak Petersens søster,13,0.0,0.2666666666666666
11736,525,hans kæreste?,14,2.0,0.466666666666666
11737,525,"Jeg ved ikke rigtig, om jeg kender hende.",15,0.0,-0.45333333333333264
11738,525,Jeg fik i dag brev fra Hejsel.,16,2.0,0.23333333333333342
11739,525,De arbejder nok meget i det og børnene er så morsomme skriver P.J. altid.,17,0.0,0.8488888888888888
11740,525,"Det er godt, at han kan være hjemme.",18,3.0,0.683333333333334
11741,525,I håb om at I alle er raske og sunde slutter jeg med en kærlig Hilsen fra  Bror Uffe.,19,6.0,1.9044444444444442
11742,526,Kære Forældre!,0,2.0,0.982967400000002
11743,526,"Tak for Eders Brev idag, og for Pakkerne.",1,2.0,0.7000000000000006
11744,526,"Nej det har du ret i Far, at jeg ikke tænkte på at flytte, da jeg var hjemme sidst; men sådan er det jo nu hos os, vi ved kun så lidt.",2,-1.0,-0.508015873015873
11745,526,"Nej vi ønsker nu ikke just som du skriver, at blive her alt for længe.",3,1.0,-0.24444444444444463
11746,526,"Vi skulde gærne forbedre os lidt, før Vinteren kommer, hvad Kvarteret angår; men nu vi lider nu ikke noget.",4,0.0,0.043333333333333196
11747,526,"Så har I altså staldet ind, her går Kreaturerne alle ude endnu, her er også en hel del Græs endnu.",5,0.0,0.051851851851851816
11748,526,"Det er så sært, vi ligger i Stilling, og vi ligger en 30 Kilom.",6,0.0,0.08333333333333329
11749,526,bagved.,7,0.0,-0.0666666666666666
11750,526,"Det gør også mit arbejde så svært med Posten, det er om at få Posten til Komp.",8,-2.0,0.35555555555555557
11751,526,så hurtig som mulig.,9,2.0,0.8
11752,526,"I overmorgen kommer den gamle i Reserven, jeg har ikke talt ham andet end i Thelephonet, siden jeg er kommen.",10,0.0,0.0333333333333334
11753,526,Han er godt tilfreds med at komme tilbage igen.,11,5.0,1.0333333333333343
11754,526,I dag har jeg sendt en Flaske af til Mor.,12,0.0,0.4333333333333328
11755,526,"Det har været en kritisk dag idag, vi er ikke gode at komme i tale.",13,0.0,-0.8333333333333326
11756,526,Af vore 1500 Aviser kom kun 500 an.,14,0.0,-0.03333333333333338
11757,526,Walter er helt komfus.,15,0.0,0.266666666666666
11758,526,Nu det må man tage som det kommer.,16,0.0,-0.033333333333333194
11759,526,I dag har jeg fået en Pakke fra Niels Lausen med et Brev i.,17,0.0,0.1
11760,526,"Den indeholdt brun Sukker, udmærket.",18,0.0,-0.03333333333333399
11761,526,"Jeg har sendt to små Pakker af til Trine i dag, det er af Cessieres, af de arme folk, som blev ramt af Offensiven, at de måtte forlade deres Hjem.",19,-3.0,-0.1055555555555554
11762,526,Alt ligger spredt for alle Vinde.,20,2.0,0.24166666666666736
11763,526,Og de to ting har jeg samlet op.,21,0.0,0.0666666666666666
11764,526,"Nu ikke mere i Aften, man kan ikke sidde alt for længe her, før man fryser.",22,-2.0,-0.24999999999999922
11765,526,Mange kærlige Hilsner sender Eders taknæmlige Peter.  Regt.,23,5.0,1.1600000000000013
11766,526,Stab,24,0.0,0.0
11767,527,Kære Forældre!,0,2.0,0.982967400000002
11768,527,"Blot en lille Hilsen i Aften, jeg har ingen tid, og ingen Lys.",1,1.0,0.04444444444444601
11769,527,Så I må undskylde i Aften.,2,-1.0,-0.377777777777778
11770,527,"Tak for Brevet igår, det er da godt, at det er kommen fra Hamborg.",3,5.0,1.2000000000000015
11771,527,"Jeg tror dog nok, at jeg har sendt Adr. i det næstfølgende Brev.",4,0.0,0.09999999999999998
11772,527,Jeg får i  de næste dage 10 p Sukker mere.,5,0.0,-0.30000000000000004
11773,527,Og så er der en med 35  p men det er her ikke endnu.,6,0.0,0.0
11774,527,"Ikke mere i Aften, mere i morgen.",7,0.0,0.0666666666666666
11775,527,I husker vel Brevpapir.,8,0.0,0.1333333333333334
11776,527,Mange kærlige Hilsner sender Peter.,9,5.0,1.1600000000000013
11777,527,Feldpostbrief                      Poststempel:  An Herrn J.P.,10,0.0,0.0
11778,527,Marsk,11,0.0,0.0
11779,527,",          21.11.17.10-11",12,0.0,0.0
11780,527,V  Roagger,13,0.0,0.0
11781,527,Absender:  Kr.,14,0.0,0.0
11782,527,Haderschleben              Gefr.,15,0.0,0.0
11783,527,"Marsk,   Schl.",16,0.0,0.0
11784,527,Holstein                      v.,17,0.0,0.0
11785,527,Hindenburg Nr.,18,0.0,0.0
11786,527,Stab,19,0.0,0.0
11787,528,Min lille Kone!,0,0.0,-0.313712999999999
11788,528,"Tak for dit Brev idag, jeg har nu lovet dig at jeg vilde skrive i dag igen,",1,3.0,1.126666666666668
11789,528,så skal jeg jo også holde det.,2,0.0,0.0
11790,528,"Du er jo altid så punktlig i dine ord - angående Bladene - så kan det ikke nytte, at jeg sakker bagud.",3,0.0,-0.044444444444443565
11791,528,"Du begynder at tænke på Julen, ja lille Musse, jeg også, kunde jeg bare være hjemme hos dig i Julen.",4,1.0,1.3388888888888908
11792,528,"Men jeg håber endnu på det, jeg vil ikke gå til den gamle, før han selv kan sige mig det, man ved jo ikke, hvorledes alt former sig til den tid.",5,2.0,0.7499999999999996
11793,528,Men jeg har gode planer lagt.,6,0.0,0.5111111111111104
11794,528,Du jeg kan slet ikke tænke mig ellers hvorledes jeg skal tilbringe Julen.,7,0.0,0.5444444444444453
11795,528,"Sidste Aar tænkte man, nu er det det sidste Aar, og så nu da man selv har et hjem, og min lille Musse, du sagde til mig en Aften sidst da jeg var hjemme ""Peter, når du ikke kommer, hvor og hvordan skal jeg så tilbringe Juleaften"".",8,1.0,-0.04444444444444462
11796,528,"Lille du, det gør mig så ondt ved at tænke derpå, og det kommer så oft op i mig, sådanne Tanker.",9,-2.0,-0.45555555555555505
11797,528,"Vi ved bægge, at du er velkommen bægge steder; men du vilde bare have din Peter, tror jeg.",10,2.0,0.35000000000000037
11798,528,"Aa Musse, kunde jeg bare hjælpe dig",11,2.0,0.4000000000000002
11799,528,"jeg holder det nok ud, du er ikke så stærk.",12,2.0,-0.4833333333333334
11800,528,"Især i denne tid, når jeg går alene, så kan jeg komme til at tænkte på, du har nu din lille Musse, og du kan slet ikke gøre så meget godt imod hende, som du har tænkt dig før.",13,2.0,0.6144444444444475
11801,528,"Så ser jeg min lille Musse derhjemme, og så er jeg så ked af det.",14,-2.0,-0.7111111111111114
11802,528,Men Gud hjælper os nok som hidindtil.,15,2.0,0.4111111111111112
11803,528,"Jeg er så glad ved, at jeg har så god en lille Kone derhjemme.",16,6.0,1.1999999999999995
11804,528,"Oft hører man her blandt Soldaterne, han har en Kone, hun går med andre og lign.",17,0.0,0.0888888888888886
11805,528,Da ser jeg dig som en enestående lille Kone omgivet af renhed og lys.,18,3.0,1.0444444444444467
11806,528,"Ja Musse, måtte vi snart få lov at være sammen hver dag.",19,1.0,1.4266666666666672
11807,528,"Du har igen haft besøg, det er da godt, at det ikke blot er, når jeg er hjemme, at du har fremmede, så tænkte du, det er da også blot Peter de kommer til.",20,4.0,0.8055555555555561
11808,528,"Jeg vilde idag sende Penge af til dig; men alt er i udordning her, der blir nu igen ingen Værdisager modtaget, og i et ret Brev vil jeg ikke sende noget.",21,0.0,0.29761904761904723
11809,528,Nå så får du desto mere på engang.,22,1.0,0.1
11810,528,"Skal hilse fra Valter og sige Tak for, at du er så venlig at spørge efter hans befindende - nu det går lidt skævt - idag igen var det glimrende, forhåbentlig bliver det ved.",23,7.0,2.4866666666666677
11811,528,Nu mange kærlige Hilsner til dig min Trinelil fra din egen  Peterlil.,24,5.0,1.026666666666668
11812,528,"Hvad ønsker du dig til Jul,",25,2.0,0.755555555555556
11813,528,"Svaret: ""Blot dig"" er mig ikke nok - sig mig det - ja.",26,1.0,0.5
11814,529,Kære Forældre!,0,2.0,0.982967400000002
11815,529,Tak for Eders Brev idag og for Pakken med Skinke.,1,2.0,0.7000000000000006
11816,529,"Brevpapieret kom i Aften, og det kan nu med det samme tiltræde hjemrejsen.",2,0.0,0.30000000000000004
11817,529,"Vi har det ellers helt godt her, den gamle kom igår Aften, jeg skulde hilse mangen gang, han syntes, det var næsten for meget, om han ikke skulde betale noget.",3,1.0,1.6000000000000005
11818,529,"Og han sagde, at Fruen havde skrevet, at hun havde skrevet det samme til Eder.",4,0.0,0.2
11819,529,"Det må have været i det Brev hvor vi skrev, det må da være gået tabt.",5,-3.0,-0.6000000000000001
11820,529,"Hun havde også skrevet, at Mærsk havde sagt, hans Mor vilde vist nok sende 1 p Kartoffelmel.",6,0.0,0.666666666666666
11821,529,Den gamle kan slet ikke forstå det hele.,7,0.0,-0.1074074074074072
11822,529,"Jeg sagde, da han spurgte, hvor det kom fra: ""Herr Oberstl.",8,0.0,0.0333333333333334
11823,529,"en Soldat må ikke sige alt, hvad han veed"".",9,0.0,-0.1333333333333334
11824,529,Det morede han sig rigtig over.,10,3.0,1.066666666666666
11825,529,"Om Julen har jeg ikke talt endnu, det skal være ved lejlighed, hvis han ikke selv siger det.",11,0.0,0.3500000000000007
11826,529,Han føler sig helt vel her hos os.,12,0.0,0.5333333333333328
11827,529,Det er bedre end i Stollen.,13,2.0,0.1333333333333334
11828,529,"Mor siger, at vi taler slet ikke om Freden.",14,2.0,0.1999999999999994
11829,529,I skulde bare se.,15,0.0,-0.0444444444444444
11830,529,"Det første Rygte som kom, angående at Rusland havde sluttet Fred, har Regt.",16,2.0,0.46666666666666684
11831,529,Kommandanten 151 fordert hans Regt.,17,0.0,0.0
11832,529,Musik ud om Natten kl. 2 til at spille.,18,0.0,0.21666666666666662
11833,529,"Og istedet for 800 Aviser sælger vi 1800 blot af den grund; men hvad skal man tale så meget om det, før det er så vidt.",19,0.0,0.44666666666666693
11834,529,Vi tror også det kommer på engang nu.,20,0.0,0.0333333333333334
11835,529,"Ja ikke mere i Aften, hils Trine, at hun først får hendes i morgen, det er så sent.",21,1.0,-0.33333333333333337
11836,529,Mange kærlige Hilsner og tak for Papieret.,22,7.0,1.660000000000002
11837,529,Eders taknæmlige Peter.,23,0.0,0.0
11838,530,Min kære Musse!,0,2.0,0.982967400000002
11839,530,"Tak for din Kage, den er udmærket, for dine to Breve og for de to første Aviser, som nu er nået hertil fra den 17. Nov.",1,2.0,1.6333333333333329
11840,530,De andre kommer vel ikke.,2,0.0,-0.09999999999999998
11841,530,"Du mener jeg kan godt komme nu, nu vil du blive hjemme; men i det samme siger du, nu jeg skal blot til Ravnhold i dag - ja lille du, rejs du blot så meget du kan holde af, og arbejd ikke for meget, nu har du det da ikke behov.",3,2.0,0.6250000000000016
11842,530,"Så vil jeg allerførst svare alle de spørgsmål, du stiller, da du lægger mig det ekstra på sinde, ikke at glemme det.",4,-1.0,0.6666666666666672
11843,530,Flæsket behøver just ikke at være røget.,5,0.0,0.1999999999999994
11844,530,"Tør heller ikke afsendes, før jeg har Sukkeret sendt af herfra, og før jeg skriver, at de skal sende det.",6,0.0,-0.2518518518518519
11845,530,"Jeg vil prøve, om det går lige så godt med Sm.",7,3.0,0.5638888888888896
11846,530,men hvad for en Pris ?,8,0.0,0.2
11847,530,Der behøves  ikke at sendes p for p .,9,0.0,-0.1333333333333334
11848,530,"Det skal jeg nok ordne, at I får en 10 - 15 p",10,0.0,0.1666666666666666
11849,530,"S. for en 5 - 7 p Fl. mod 75 - 8,25 M.",11,0.0,0.0
11850,530,Nu er det vel nok.,12,0.0,0.09999999999999998
